,Province/State,Country/Region,Lat,Long,Date,Day,Month,Year,Confirmed,Deaths,Recovered
39282,,Paraguay,-23.4425,-58.4438,2020-06-17,17,June,2020,1308,13,711.0
39283,,Peru,-9.19,-75.0152,2020-06-17,17,June,2020,240908,7257,128622.0
39284,,Philippines,13.0,122.0,2020-06-17,17,June,2020,27238,1108,6820.0
39285,,Poland,51.9194,19.1451,2020-06-17,17,June,2020,30701,1286,14921.0
39286,,Portugal,39.3999,-8.2245,2020-06-17,17,June,2020,37672,1523,23580.0
39287,,Qatar,25.3548,51.1839,2020-06-17,17,June,2020,83174,82,62172.0
39288,,Romania,45.9432,24.9668,2020-06-17,17,June,2020,22760,1451,16117.0
39289,,Russia,60.0,90.0,2020-06-17,17,June,2020,552549,7468,303800.0
39290,,Rwanda,-1.9403,29.8739,2020-06-17,17,June,2020,639,2,347.0
39291,,Saint Lucia,13.9094,-60.9789,2020-06-17,17,June,2020,19,0,18.0
39292,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-17,17,June,2020,29,0,25.0
39293,,San Marino,43.9424,12.4578,2020-06-17,17,June,2020,696,42,591.0
39294,,Saudi Arabia,24.0,45.0,2020-06-17,17,June,2020,141234,1091,91662.0
39295,,Senegal,14.4974,-14.4524,2020-06-17,17,June,2020,5369,73,3606.0
39296,,Serbia,44.0165,21.0059,2020-06-17,17,June,2020,12522,257,11697.0
39297,,Seychelles,-4.6796,55.492,2020-06-17,17,June,2020,11,0,11.0
39298,,Singapore,1.2833,103.8333,2020-06-17,17,June,2020,41216,26,31938.0
39299,,Slovakia,48.669,19.699,2020-06-17,17,June,2020,1561,28,1437.0
39300,,Slovenia,46.1512,14.9955,2020-06-17,17,June,2020,1503,109,1359.0
39301,,Somalia,5.1521,46.1996,2020-06-17,17,June,2020,2696,88,685.0
39302,,South Africa,-30.5595,22.9375,2020-06-17,17,June,2020,80412,1674,44331.0
39303,,Spain,40.0,-4.0,2020-06-17,17,June,2020,244683,27136,150376.0
39304,,Sri Lanka,7.0,81.0,2020-06-17,17,June,2020,1924,11,1397.0
39305,,Sudan,12.8628,30.2176,2020-06-17,17,June,2020,8020,487,2966.0
39306,,Suriname,3.9193,-56.0278,2020-06-17,17,June,2020,261,6,48.0
39307,,Sweden,63.0,16.0,2020-06-17,17,June,2020,54562,5041,0.0
39308,,Switzerland,46.8182,8.2275,2020-06-17,17,June,2020,31187,1956,28900.0
39309,,Taiwan*,23.7,121.0,2020-06-17,17,June,2020,445,7,434.0
39310,,Tanzania,-6.369,34.8888,2020-06-17,17,June,2020,509,21,183.0
39311,,Thailand,15.0,101.0,2020-06-17,17,June,2020,3135,58,2996.0
39312,,Togo,8.6195,0.8248,2020-06-17,17,June,2020,544,13,353.0
39313,,Trinidad and Tobago,10.6918,-61.2225,2020-06-17,17,June,2020,123,8,109.0
39314,,Tunisia,34.0,9.0,2020-06-17,17,June,2020,1128,50,1004.0
39315,,Turkey,38.9637,35.2433,2020-06-17,17,June,2020,182727,4861,154640.0
39316,,Uganda,1.0,32.0,2020-06-17,17,June,2020,732,0,420.0
39317,,Ukraine,48.3794,31.1656,2020-06-17,17,June,2020,33986,953,15485.0
39318,,United Arab Emirates,24.0,54.0,2020-06-17,17,June,2020,43364,295,29537.0
39319,Bermuda,United Kingdom,32.3078,-64.7505,2020-06-17,17,June,2020,144,9,128.0
39320,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-06-17,17,June,2020,193,1,132.0
39321,Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-17,17,June,2020,570,48,512.0
39322,Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-17,17,June,2020,176,0,176.0
39323,Isle of Man,United Kingdom,54.2361,-4.5481,2020-06-17,17,June,2020,336,24,312.0
39324,Montserrat,United Kingdom,16.7425,-62.1874,2020-06-17,17,June,2020,11,1,10.0
39325,,United Kingdom,55.3781,-3.4360000000000004,2020-06-17,17,June,2020,299251,42153,0.0
39326,,Uruguay,-32.5228,-55.7658,2020-06-17,17,June,2020,849,24,810.0
39327,,US,37.0902,-95.7129,2020-06-17,17,June,2020,2163290,117717,592191.0
39328,,Uzbekistan,41.3775,64.5853,2020-06-17,17,June,2020,5682,19,4131.0
39329,,Venezuela,6.4238,-66.5897,2020-06-17,17,June,2020,3386,28,835.0
39330,,Vietnam,16.0,108.0,2020-06-17,17,June,2020,335,0,325.0
39331,,Zambia,-15.4167,28.2833,2020-06-17,17,June,2020,1412,11,1142.0
39332,,Zimbabwe,-20.0,30.0,2020-06-17,17,June,2020,401,4,63.0
39334,,Dominica,15.415,-61.371,2020-06-17,17,June,2020,18,0,16.0
39335,,Grenada,12.1165,-61.678999999999995,2020-06-17,17,June,2020,23,0,22.0
39336,,Mozambique,-18.665695,35.529562,2020-06-17,17,June,2020,651,4,0.0
39337,,Syria,34.802075,38.99681500000001,2020-06-17,17,June,2020,178,7,0.0
39338,,Timor-Leste,-8.874217,125.727539,2020-06-17,17,June,2020,24,0,0.0
39339,,Belize,13.1939,-59.5432,2020-06-17,17,June,2020,22,2,16.0
39340,,Laos,19.856270000000002,102.495496,2020-06-17,17,June,2020,19,0,19.0
39341,,Libya,26.3351,17.228331,2020-06-17,17,June,2020,500,10,78.0
39342,,West Bank and Gaza,31.9522,35.2332,2020-06-17,17,June,2020,555,3,415.0
39343,,Guinea-Bissau,11.8037,-15.1804,2020-06-17,17,June,2020,1492,15,153.0
39344,,Mali,17.570692,-3.996166000000001,2020-06-17,17,June,2020,1890,107,1168.0
39345,,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-17,17,June,2020,15,0,15.0
39346,Northwest Territories,Canada,64.8255,-124.8457,2020-06-17,17,June,2020,5,0,0.0
39347,Yukon,Canada,64.2823,-135.0,2020-06-17,17,June,2020,11,0,0.0
39348,,Kosovo,42.602636,20.902977,2020-06-17,17,June,2020,1486,33,953.0
39349,,Burma,21.9162,95.956,2020-06-17,17,June,2020,262,6,185.0
39350,Anguilla,United Kingdom,18.2206,-63.0686,2020-06-17,17,June,2020,3,0,3.0
39351,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-17,17,June,2020,8,1,7.0
39352,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-06-17,17,June,2020,12,1,11.0
39354,,Botswana,-22.3285,24.6849,2020-06-17,17,June,2020,79,1,25.0
39355,,Burundi,-3.3731,29.9189,2020-06-17,17,June,2020,104,1,75.0
39356,,Sierra Leone,8.460555000000001,-11.779889,2020-06-17,17,June,2020,1249,51,707.0
39357,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-06-17,17,June,2020,7,0,7.0
39358,,Malawi,-13.254307999999998,34.301525,2020-06-17,17,June,2020,572,6,73.0
39359,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-06-17,17,June,2020,13,0,13.0
39360,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-17,17,June,2020,1,0,1.0
39361,,South Sudan,6.8770000000000024,31.307,2020-06-17,17,June,2020,1813,31,89.0
39362,,Western Sahara,24.2155,-12.8858,2020-06-17,17,June,2020,9,1,8.0
39363,,Sao Tome and Principe,0.18636,6.613081,2020-06-17,17,June,2020,683,12,188.0
39364,,Yemen,15.552726999999999,48.516388,2020-06-17,17,June,2020,902,244,271.0
39365,,Comoros,-11.6455,43.3333,2020-06-17,17,June,2020,197,3,127.0
39366,,Tajikistan,38.861034000000004,71.276093,2020-06-17,17,June,2020,5221,51,3700.0
39367,,Lesotho,-29.609988,28.233608,2020-06-17,17,June,2020,4,0,2.0
39368,,Afghanistan,33.0,65.0,2020-06-18,18,June,2020,27532,546,7660.0
39369,,Albania,41.1533,20.1683,2020-06-18,18,June,2020,1788,39,1086.0
39370,,Algeria,28.0339,1.6596,2020-06-18,18,June,2020,11385,811,8078.0
39371,,Andorra,42.5063,1.5218,2020-06-18,18,June,2020,855,52,792.0
39372,,Angola,-11.2027,17.8739,2020-06-18,18,June,2020,166,8,64.0
39373,,Antigua and Barbuda,17.0608,-61.7964,2020-06-18,18,June,2020,26,3,22.0
39374,,Argentina,-38.4161,-63.6167,2020-06-18,18,June,2020,37510,948,10721.0
39375,,Armenia,40.0691,45.0382,2020-06-18,18,June,2020,18698,309,7560.0
39376,Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-18,18,June,2020,108,3,105.0
39377,New South Wales,Australia,-33.8688,151.2093,2020-06-18,18,June,2020,3143,48,2770.0
39378,Northern Territory,Australia,-12.4634,130.8456,2020-06-18,18,June,2020,29,0,29.0
39379,Queensland,Australia,-28.0167,153.4,2020-06-18,18,June,2020,1066,6,1053.0
39380,South Australia,Australia,-34.9285,138.6007,2020-06-18,18,June,2020,440,4,436.0
39381,Tasmania,Australia,-41.4545,145.9707,2020-06-18,18,June,2020,228,13,215.0
39382,Victoria,Australia,-37.8136,144.9631,2020-06-18,18,June,2020,1792,19,1678.0
39383,Western Australia,Australia,-31.9505,115.8605,2020-06-18,18,June,2020,603,9,592.0
39384,,Austria,47.5162,14.5501,2020-06-18,18,June,2020,17223,688,16101.0
39385,,Azerbaijan,40.1431,47.5769,2020-06-18,18,June,2020,11329,139,6192.0
39386,,Bahamas,25.0343,-77.3963,2020-06-18,18,June,2020,104,11,74.0
39387,,Bahrain,26.0275,50.55,2020-06-18,18,June,2020,20430,55,14696.0
39388,,Bangladesh,23.685,90.3563,2020-06-18,18,June,2020,102292,1343,40164.0
39389,,Barbados,13.1939,-59.5432,2020-06-18,18,June,2020,97,7,85.0
39390,,Belarus,53.7098,27.9534,2020-06-18,18,June,2020,56657,331,34023.0
39391,,Belgium,50.8333,4.0,2020-06-18,18,June,2020,60348,9683,16724.0
39392,,Benin,9.3077,2.3158,2020-06-18,18,June,2020,597,11,238.0
39393,,Bhutan,27.5142,90.4336,2020-06-18,18,June,2020,67,0,25.0
39394,,Bolivia,-16.2902,-63.5887,2020-06-18,18,June,2020,21499,697,4002.0
39395,,Bosnia and Herzegovina,43.9159,17.6791,2020-06-18,18,June,2020,3174,168,2219.0
39396,,Brazil,-14.235,-51.9253,2020-06-18,18,June,2020,978142,47748,534580.0
39397,,Brunei,4.5353,114.7277,2020-06-18,18,June,2020,141,3,138.0
39398,,Bulgaria,42.7339,25.4858,2020-06-18,18,June,2020,3674,190,1941.0
39399,,Burkina Faso,12.2383,-1.5616,2020-06-18,18,June,2020,899,53,810.0
39400,,Cabo Verde,16.5388,-23.0418,2020-06-18,18,June,2020,823,7,377.0
39401,,Cambodia,11.55,104.9167,2020-06-18,18,June,2020,129,0,126.0
39402,,Cameroon,3.8480000000000003,11.5021,2020-06-18,18,June,2020,9864,276,5570.0
39403,Alberta,Canada,53.9333,-116.5765,2020-06-18,18,June,2020,7579,152,0.0
39404,British Columbia,Canada,49.2827,-123.1207,2020-06-18,18,June,2020,2783,168,0.0
39406,Manitoba,Canada,53.7609,-98.8139,2020-06-18,18,June,2020,308,7,0.0
39407,New Brunswick,Canada,46.5653,-66.4619,2020-06-18,18,June,2020,164,2,0.0
39408,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-18,18,June,2020,261,3,0.0
39409,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-06-18,18,June,2020,1061,62,0.0
39410,Ontario,Canada,51.2538,-85.3232,2020-06-18,18,June,2020,34574,2613,0.0
39411,Prince Edward Island,Canada,46.5107,-63.4168,2020-06-18,18,June,2020,27,0,0.0
39412,Quebec,Canada,52.9399,-73.5491,2020-06-18,18,June,2020,54383,5340,0.0
39413,Saskatchewan,Canada,52.9399,-106.4509,2020-06-18,18,June,2020,708,13,0.0
39414,,Central African Republic,6.6111,20.9394,2020-06-18,18,June,2020,2605,19,417.0
39415,,Chad,15.4542,18.7322,2020-06-18,18,June,2020,854,74,733.0
39416,,Chile,-35.6751,-71.543,2020-06-18,18,June,2020,225103,3841,186441.0
39417,Anhui,China,31.8257,117.2264,2020-06-18,18,June,2020,991,6,985.0
39418,Beijing,China,40.1824,116.4142,2020-06-18,18,June,2020,777,9,584.0
39419,Chongqing,China,30.0572,107.874,2020-06-18,18,June,2020,582,6,573.0
39420,Fujian,China,26.0789,117.9874,2020-06-18,18,June,2020,362,1,357.0
39421,Gansu,China,37.8099,101.0583,2020-06-18,18,June,2020,151,2,137.0
39422,Guangdong,China,23.3417,113.4244,2020-06-18,18,June,2020,1631,8,1604.0
39423,Guangxi,China,23.8298,108.7881,2020-06-18,18,June,2020,254,2,252.0
39424,Guizhou,China,26.8154,106.8748,2020-06-18,18,June,2020,147,2,145.0
39425,Hainan,China,19.1959,109.7453,2020-06-18,18,June,2020,171,6,163.0
39426,Hebei,China,39.549,116.1306,2020-06-18,18,June,2020,340,6,322.0
39427,Heilongjiang,China,47.861999999999995,127.7615,2020-06-18,18,June,2020,947,13,934.0
39428,Henan,China,33.882,113.61399999999999,2020-06-18,18,June,2020,1276,22,1254.0
39429,Hong Kong,China,22.3,114.2,2020-06-18,18,June,2020,1124,4,1072.0
39430,Hubei,China,30.9756,112.2707,2020-06-18,18,June,2020,68135,4512,63623.0
39431,Hunan,China,27.6104,111.7088,2020-06-18,18,June,2020,1019,4,1015.0
39432,Inner Mongolia,China,44.0935,113.9448,2020-06-18,18,June,2020,238,1,234.0
39433,Jiangsu,China,32.9711,119.455,2020-06-18,18,June,2020,653,0,653.0
39434,Jiangxi,China,27.614,115.7221,2020-06-18,18,June,2020,932,1,931.0
39435,Jilin,China,43.6661,126.1923,2020-06-18,18,June,2020,155,2,153.0
39436,Liaoning,China,41.2956,122.6085,2020-06-18,18,June,2020,153,2,147.0
39437,Macau,China,22.1667,113.55,2020-06-18,18,June,2020,45,0,45.0
39438,Ningxia,China,37.2692,106.1655,2020-06-18,18,June,2020,75,0,75.0
39439,Qinghai,China,35.7452,95.9956,2020-06-18,18,June,2020,18,0,18.0
39440,Shaanxi,China,35.1917,108.8701,2020-06-18,18,June,2020,314,3,306.0
39441,Shandong,China,36.3427,118.1498,2020-06-18,18,June,2020,792,7,783.0
39442,Shanghai,China,31.201999999999998,121.4491,2020-06-18,18,June,2020,697,7,668.0
39443,Shanxi,China,37.5777,112.2922,2020-06-18,18,June,2020,198,0,198.0
39444,Sichuan,China,30.6171,102.7103,2020-06-18,18,June,2020,589,3,569.0
39445,Tianjin,China,39.3054,117.323,2020-06-18,18,June,2020,197,3,191.0
39446,Tibet,China,31.6927,88.0924,2020-06-18,18,June,2020,1,0,1.0
39447,Xinjiang,China,41.1129,85.2401,2020-06-18,18,June,2020,76,3,73.0
39448,Yunnan,China,24.974,101.48700000000001,2020-06-18,18,June,2020,185,2,183.0
39449,Zhejiang,China,29.1832,120.0934,2020-06-18,18,June,2020,1269,1,1267.0
39450,,Colombia,4.5709,-74.2973,2020-06-18,18,June,2020,57202,1955,21361.0
39451,,Congo (Brazzaville),-4.0383,21.7587,2020-06-18,18,June,2020,883,27,391.0
39452,,Congo (Kinshasa),-4.0383,21.7587,2020-06-18,18,June,2020,5283,117,685.0
39453,,Costa Rica,9.7489,-83.7534,2020-06-18,18,June,2020,1939,12,937.0
39454,,Cote d'Ivoire,7.54,-5.5471,2020-06-18,18,June,2020,6444,49,2863.0
39455,,Croatia,45.1,15.2,2020-06-18,18,June,2020,2269,107,2142.0
39457,,Cuba,22.0,-80.0,2020-06-18,18,June,2020,2295,85,2020.0
39458,,Cyprus,35.1264,33.4299,2020-06-18,18,June,2020,985,19,818.0
39459,,Czechia,49.8175,15.472999999999999,2020-06-18,18,June,2020,10280,334,7440.0
39460,Faroe Islands,Denmark,61.8926,-6.9118,2020-06-18,18,June,2020,187,0,187.0
39461,Greenland,Denmark,71.7069,-42.6043,2020-06-18,18,June,2020,13,0,13.0
39462,,Denmark,56.2639,9.5018,2020-06-18,18,June,2020,12344,600,11242.0
39463,,Djibouti,11.8251,42.5903,2020-06-18,18,June,2020,4557,43,3527.0
39464,,Dominican Republic,18.7357,-70.1627,2020-06-18,18,June,2020,24645,635,14293.0
39465,,Ecuador,-1.8312,-78.1834,2020-06-18,18,June,2020,49097,4087,24123.0
39466,,Egypt,26.0,30.0,2020-06-18,18,June,2020,50437,1938,13528.0
39467,,El Salvador,13.7942,-88.8965,2020-06-18,18,June,2020,4200,82,2235.0
39468,,Equatorial Guinea,1.5,10.0,2020-06-18,18,June,2020,1664,32,515.0
39469,,Eritrea,15.1794,39.7823,2020-06-18,18,June,2020,142,0,39.0
39470,,Estonia,58.5953,25.0136,2020-06-18,18,June,2020,1977,69,1748.0
39471,,Eswatini,-26.5225,31.4659,2020-06-18,18,June,2020,586,4,267.0
39472,,Ethiopia,9.145,40.4897,2020-06-18,18,June,2020,3954,65,934.0
39473,,Fiji,-17.7134,178.065,2020-06-18,18,June,2020,18,0,18.0
39474,,Finland,64.0,26.0,2020-06-18,18,June,2020,7119,326,6200.0
39475,French Guiana,France,3.9339,-53.1258,2020-06-18,18,June,2020,1758,5,784.0
39476,French Polynesia,France,-17.6797,149.4068,2020-06-18,18,June,2020,60,0,60.0
39477,Guadeloupe,France,16.25,-61.5833,2020-06-18,18,June,2020,171,14,157.0
39478,Mayotte,France,-12.8275,45.1662,2020-06-18,18,June,2020,2383,29,2066.0
39479,New Caledonia,France,-20.9043,165.618,2020-06-18,18,June,2020,21,0,21.0
39480,Reunion,France,-21.1351,55.2471,2020-06-18,18,June,2020,502,1,460.0
39481,Saint Barthelemy,France,17.9,-62.8333,2020-06-18,18,June,2020,6,0,6.0
39482,St Martin,France,18.0708,-63.0501,2020-06-18,18,June,2020,42,3,36.0
39483,Martinique,France,14.6415,-61.0242,2020-06-18,18,June,2020,221,14,98.0
39484,,France,46.2276,2.2137,2020-06-18,18,June,2020,190107,29540,70322.0
39485,,Gabon,-0.8037,11.6094,2020-06-18,18,June,2020,4340,32,1657.0
39486,,Gambia,13.4432,-15.3101,2020-06-18,18,June,2020,36,1,24.0
39487,,Georgia,42.3154,43.3569,2020-06-18,18,June,2020,893,14,739.0
39488,,Germany,51.0,9.0,2020-06-18,18,June,2020,189817,8875,173847.0
39489,,Ghana,7.9465,-1.0232,2020-06-18,18,June,2020,12929,66,4468.0
39490,,Greece,39.0742,21.8243,2020-06-18,18,June,2020,3227,188,1374.0
39491,,Guatemala,15.7835,-90.2308,2020-06-18,18,June,2020,11868,449,2290.0
39492,,Guinea,9.9456,-9.6966,2020-06-18,18,June,2020,4841,26,3467.0
39493,,Guyana,5.0,-58.75,2020-06-18,18,June,2020,183,12,102.0
39494,,Haiti,18.9712,-72.2852,2020-06-18,18,June,2020,4916,84,24.0
39495,,Holy See,41.9029,12.4534,2020-06-18,18,June,2020,12,0,12.0
39496,,Honduras,15.2,-86.2419,2020-06-18,18,June,2020,10739,343,1179.0
39497,,Hungary,47.1625,19.5033,2020-06-18,18,June,2020,4079,568,2564.0
39498,,Iceland,64.9631,-19.0208,2020-06-18,18,June,2020,1816,10,1801.0
39499,,India,21.0,78.0,2020-06-18,18,June,2020,380532,12573,204711.0
39500,,Indonesia,-0.7893,113.9213,2020-06-18,18,June,2020,42762,2339,16798.0
39501,,Iran,32.0,53.0,2020-06-18,18,June,2020,197647,9272,156991.0
39502,,Iraq,33.0,44.0,2020-06-18,18,June,2020,25717,856,11333.0
39503,,Ireland,53.1424,-7.6921,2020-06-18,18,June,2020,25355,1714,22698.0
39504,,Israel,31.0,35.0,2020-06-18,18,June,2020,20036,303,15518.0
39505,,Italy,43.0,12.0,2020-06-18,18,June,2020,238159,34514,180544.0
39506,,Jamaica,18.1096,-77.2975,2020-06-18,18,June,2020,638,10,458.0
39507,,Japan,36.0,138.0,2020-06-18,18,June,2020,17588,935,15753.0
39508,,Jordan,31.24,36.51,2020-06-18,18,June,2020,1001,9,697.0
39509,,Kazakhstan,48.0196,66.9237,2020-06-18,18,June,2020,15877,100,10065.0
39510,,Kenya,-0.0236,37.9062,2020-06-18,18,June,2020,4257,117,1459.0
39511,,"Korea, South",36.0,128.0,2020-06-18,18,June,2020,12306,280,10835.0
39512,,Kuwait,29.5,47.75,2020-06-18,18,June,2020,38074,308,29512.0
39513,,Kyrgyzstan,41.2044,74.7661,2020-06-18,18,June,2020,2657,31,1933.0
39514,,Latvia,56.8796,24.6032,2020-06-18,18,June,2020,1108,30,903.0
39515,,Lebanon,33.8547,35.8623,2020-06-18,18,June,2020,1495,32,944.0
39516,,Liberia,6.4281,-9.4295,2020-06-18,18,June,2020,542,33,250.0
39517,,Liechtenstein,47.14,9.55,2020-06-18,18,June,2020,82,1,55.0
39518,,Lithuania,55.1694,23.8813,2020-06-18,18,June,2020,1784,76,1449.0
39519,,Luxembourg,49.8153,6.1296,2020-06-18,18,June,2020,4091,110,3940.0
39520,,Madagascar,-18.7669,46.8691,2020-06-18,18,June,2020,1403,13,463.0
39521,,Malaysia,2.5,112.5,2020-06-18,18,June,2020,8529,121,8000.0
39522,,Maldives,3.2028,73.2207,2020-06-18,18,June,2020,2137,8,1677.0
39523,,Malta,35.9375,14.3754,2020-06-18,18,June,2020,663,9,610.0
39524,,Mauritania,21.0079,10.9408,2020-06-18,18,June,2020,2424,97,550.0
39525,,Mauritius,-20.2,57.5,2020-06-18,18,June,2020,337,10,325.0
39526,,Mexico,23.6345,-102.5528,2020-06-18,18,June,2020,165455,19747,122180.0
39527,,Moldova,47.4116,28.3699,2020-06-18,18,June,2020,13106,444,7252.0
39528,,Monaco,43.7333,7.4167,2020-06-18,18,June,2020,99,4,94.0
39529,,Mongolia,46.8625,103.8467,2020-06-18,18,June,2020,204,0,132.0
39530,,Montenegro,42.5,19.3,2020-06-18,18,June,2020,337,9,315.0
39531,,Morocco,31.7917,-7.0926,2020-06-18,18,June,2020,9074,213,8041.0
39532,,Namibia,-22.9576,18.4904,2020-06-18,18,June,2020,39,0,19.0
39533,,Nepal,28.1667,84.25,2020-06-18,18,June,2020,7848,22,1186.0
39534,Aruba,Netherlands,12.5186,-70.0358,2020-06-18,18,June,2020,101,3,98.0
39535,Curacao,Netherlands,12.1696,-68.99,2020-06-18,18,June,2020,23,1,19.0
39536,Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-18,18,June,2020,77,15,62.0
39537,,Netherlands,52.1326,5.2913,2020-06-18,18,June,2020,49319,6078,0.0
39538,,New Zealand,-40.9006,174.886,2020-06-18,18,June,2020,1507,22,1482.0
39539,,Nicaragua,12.8654,-85.2072,2020-06-18,18,June,2020,1823,64,1238.0
39540,,Niger,17.6078,8.0817,2020-06-18,18,June,2020,1020,67,901.0
39541,,Nigeria,9.082,8.6753,2020-06-18,18,June,2020,18480,475,6307.0
39542,,North Macedonia,41.6086,21.7453,2020-06-18,18,June,2020,4664,216,1836.0
39543,,Norway,60.472,8.4689,2020-06-18,18,June,2020,8708,244,8138.0
39544,,Oman,21.0,57.0,2020-06-18,18,June,2020,26818,119,13264.0
39545,,Pakistan,30.3753,69.3451,2020-06-18,18,June,2020,165062,3229,61383.0
39546,,Panama,8.538,-80.7821,2020-06-18,18,June,2020,23351,475,13782.0
39547,,Papua New Guinea,-6.315,143.9555,2020-06-18,18,June,2020,8,0,8.0
39548,,Paraguay,-23.4425,-58.4438,2020-06-18,18,June,2020,1330,13,717.0
39549,,Peru,-9.19,-75.0152,2020-06-18,18,June,2020,244388,7461,131190.0
39550,,Philippines,13.0,122.0,2020-06-18,18,June,2020,27799,1116,7090.0
39551,,Poland,51.9194,19.1451,2020-06-18,18,June,2020,31015,1316,15317.0
39552,,Portugal,39.3999,-8.2245,2020-06-18,18,June,2020,38089,1524,24010.0
39553,,Qatar,25.3548,51.1839,2020-06-18,18,June,2020,84441,86,63642.0
39554,,Romania,45.9432,24.9668,2020-06-18,18,June,2020,23080,1473,16308.0
39555,,Russia,60.0,90.0,2020-06-18,18,June,2020,560321,7650,313409.0
39556,,Rwanda,-1.9403,29.8739,2020-06-18,18,June,2020,646,2,350.0
39557,,Saint Lucia,13.9094,-60.9789,2020-06-18,18,June,2020,19,0,18.0
39558,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-18,18,June,2020,29,0,26.0
39559,,San Marino,43.9424,12.4578,2020-06-18,18,June,2020,696,42,609.0
39560,,Saudi Arabia,24.0,45.0,2020-06-18,18,June,2020,145991,1139,93915.0
39561,,Senegal,14.4974,-14.4524,2020-06-18,18,June,2020,5475,76,3716.0
39562,,Serbia,44.0165,21.0059,2020-06-18,18,June,2020,12616,258,11769.0
39563,,Seychelles,-4.6796,55.492,2020-06-18,18,June,2020,11,0,11.0
39564,,Singapore,1.2833,103.8333,2020-06-18,18,June,2020,41473,26,32712.0
39565,,Slovakia,48.669,19.699,2020-06-18,18,June,2020,1562,28,1443.0
39566,,Slovenia,46.1512,14.9955,2020-06-18,18,June,2020,1511,109,1359.0
39567,,Somalia,5.1521,46.1996,2020-06-18,18,June,2020,2719,88,724.0
39568,,South Africa,-30.5595,22.9375,2020-06-18,18,June,2020,83890,1737,44920.0
39569,,Spain,40.0,-4.0,2020-06-18,18,June,2020,245268,27136,150376.0
39570,,Sri Lanka,7.0,81.0,2020-06-18,18,June,2020,1947,11,1421.0
39571,,Sudan,12.8628,30.2176,2020-06-18,18,June,2020,8020,487,2966.0
39572,,Suriname,3.9193,-56.0278,2020-06-18,18,June,2020,277,7,74.0
39573,,Sweden,63.0,16.0,2020-06-18,18,June,2020,56043,5053,0.0
39574,,Switzerland,46.8182,8.2275,2020-06-18,18,June,2020,31200,1956,28900.0
39575,,Taiwan*,23.7,121.0,2020-06-18,18,June,2020,446,7,434.0
39576,,Tanzania,-6.369,34.8888,2020-06-18,18,June,2020,509,21,183.0
